Date,Open,High,Low,Close,Volume
10-Dec-10,11.50,11.71,10.75,11.00,1548300
9-Dec-10,11.00,12.00,10.50,11.32,4817567
8-Dec-10,11.25,11.25,10.75,11.00,1530464
7-Dec-10,11.00,11.22,10.75,11.00,1455703
6-Dec-10,11.00,11.25,10.75,11.18,2525075
3-Dec-10,10.25,11.23,10.15,11.23,1944112
2-Dec-10,10.75,10.88,10.00,10.02,1595023
1-Dec-10,11.00,10.90,10.75,10.75,818552
30-Nov-10,11.50,11.35,10.75,10.85,938059
29-Nov-10,11.25,11.70,11.02,11.25,1828736
26-Nov-10,11.00,11.20,10.78,11.20,653021
25-Nov-10,11.25,11.37,10.75,10.85,373834
24-Nov-10,11.00,11.40,10.84,11.10,796990
23-Nov-10,11.50,11.45,10.25,11.25,5966669
22-Nov-10,11.25,12.00,11.00,11.25,3481476
19-Nov-10,10.50,11.25,10.30,11.25,3017740
18-Nov-10,10.50,10.50,10.25,10.39,1088667
17-Nov-10,10.75,10.68,10.25,10.50,1238047
16-Nov-10,11.75,11.70,10.50,11.25,1998452
15-Nov-10,11.75,12.12,11.04,11.53,3924155
12-Nov-10,10.75,12.00,10.82,11.58,4776271
11-Nov-10,11.00,11.15,10.50,11.00,2279828
10-Nov-10,10.25,11.25,10.31,10.75,5967293
9-Nov-10,9.38,10.46,9.32,10.32,7555644
8-Nov-10,9.12,10.25,9.12,9.44,4890854
5-Nov-10,9.50,9.61,9.00,9.25,3526259
4-Nov-10,9.62,9.88,9.00,9.45,1547920
3-Nov-10,9.62,9.75,8.75,9.50,544772
2-Nov-10,9.75,9.94,9.50,9.51,1503182
1-Nov-10,9.88,10.00,9.25,9.62,1016207
29-Oct-10,9.88,10.25,9.75,9.85,2831702
28-Oct-10,9.75,9.85,9.53,9.61,744943
27-Oct-10,10.25,10.12,9.75,9.84,1089932
26-Oct-10,10.25,10.25,10.00,10.00,1449722
25-Oct-10,10.50,10.75,10.01,10.18,895503
22-Oct-10,11.00,10.85,10.25,10.75,1049169
21-Oct-10,9.88,11.50,9.77,10.00,5513414
20-Oct-10,10.00,10.10,9.75,9.77,505499
19-Oct-10,10.00,10.25,9.75,9.78,875754
18-Oct-10,9.88,10.16,9.79,10.11,1142500
15-Oct-10,10.00,10.14,9.75,9.95,946515
14-Oct-10,9.88,10.15,9.75,10.00,7902297
13-Oct-10,10.00,10.08,9.50,9.68,937493
12-Oct-10,10.25,10.18,9.75,9.78,1159306
11-Oct-10,10.50,10.42,10.04,10.25,1351839
8-Oct-10,10.50,10.48,10.25,10.42,696039
7-Oct-10,10.50,10.53,10.25,10.25,998140
6-Oct-10,10.75,10.77,10.25,10.28,1358458
5-Oct-10,11.00,10.90,10.00,10.50,4818160
4-Oct-10,12.75,13.00,10.76,10.88,6867799
1-Oct-10,12.00,12.48,11.75,12.30,3470857
30-Sep-10,11.25,12.50,11.31,12.18,5846507
29-Sep-10,10.25,11.44,10.12,11.37,3970226
28-Sep-10,10.25,10.50,9.86,9.86,1349055
27-Sep-10,9.50,10.50,9.35,10.08,5950670
24-Sep-10,9.25,9.75,9.00,9.72,3781885
23-Sep-10,10.25,10.50,8.75,9.50,5389992
22-Sep-10,8.12,11.00,6.50,9.06,15318726
21-Sep-10,8.12,8.20,8.00,8.03,651489
20-Sep-10,8.12,8.25,8.00,8.11,257416
17-Sep-10,8.38,8.29,8.03,8.10,570545
16-Sep-10,8.38,8.30,8.25,8.30,359176
15-Sep-10,8.38,8.45,8.25,8.33,803017
14-Sep-10,8.38,8.40,8.01,8.28,1303554
13-Sep-10,8.38,8.55,8.26,8.29,512183
10-Sep-10,8.62,8.53,8.25,8.50,905710
9-Sep-10,8.62,8.70,8.50,8.50,539799
8-Sep-10,8.88,8.75,8.30,8.55,947519
7-Sep-10,8.88,9.00,8.75,8.75,950370
6-Sep-10,9.08,9.20,8.75,8.75,696396
3-Sep-10,8.82,9.25,8.80,9.06,5395285
2-Sep-10,8.25,8.90,8.11,8.75,7071617
1-Sep-10,8.12,8.40,7.80,8.38,1126073
31-Aug-10,8.12,8.05,7.55,8.00,1272011
27-Aug-10,8.25,8.25,7.75,8.05,920337
26-Aug-10,8.25,8.44,8.15,8.29,466169
25-Aug-10,8.25,8.45,8.15,8.25,832821
24-Aug-10,8.75,8.75,8.00,8.28,2458004
23-Aug-10,9.12,9.05,8.50,8.77,862876
20-Aug-10,9.25,9.22,9.00,9.00,1051335
19-Aug-10,9.12,9.25,9.00,9.12,1331626
18-Aug-10,9.38,9.25,9.02,9.05,300781
17-Aug-10,9.62,9.87,9.25,9.35,2624965
16-Aug-10,9.62,9.88,9.28,9.44,1629657
13-Aug-10,9.62,9.75,9.25,9.50,401803
12-Aug-10,9.50,10.00,9.31,9.31,1093719
11-Aug-10,9.62,9.58,9.28,9.31,673692
10-Aug-10,9.62,9.72,9.50,9.50,494332
9-Aug-10,9.88,9.85,9.25,9.85,1672389
6-Aug-10,9.88,9.80,9.50,9.50,637264
5-Aug-10,10.00,10.05,9.75,9.75,510513
4-Aug-10,9.75,10.20,9.36,9.75,1369074
3-Aug-10,9.88,9.90,9.25,9.75,947132
2-Aug-10,9.88,10.25,9.60,9.60,777466
30-Jul-10,9.88,10.15,9.65,9.66,740441
29-Jul-10,9.88,10.20,9.50,9.88,735283
28-Jul-10,9.75,10.00,9.58,9.80,917088
27-Jul-10,10.00,10.00,9.78,9.88,566806
26-Jul-10,10.00,10.08,9.82,9.88,444619
23-Jul-10,10.25,10.20,9.75,10.00,694958
22-Jul-10,10.00,10.15,9.78,10.00,771285
21-Jul-10,9.88,10.12,9.75,10.00,817015
20-Jul-10,10.25,10.36,9.75,9.82,991992
19-Jul-10,10.50,10.62,10.00,10.36,1220930
16-Jul-10,10.50,10.38,9.87,10.25,1320681
15-Jul-10,10.75,10.90,10.25,10.25,1067963
14-Jul-10,10.50,10.90,10.25,10.90,496199
13-Jul-10,10.75,10.70,10.25,10.47,611184
12-Jul-10,10.00,11.00,9.92,10.74,2130757
9-Jul-10,10.25,10.25,8.88,10.00,1384287
8-Jul-10,10.50,10.34,10.00,10.10,615973
7-Jul-10,10.50,10.35,10.00,10.25,765943
6-Jul-10,10.75,10.74,10.00,10.25,1415680
5-Jul-10,10.75,11.00,10.52,10.52,731614
2-Jul-10,10.75,11.38,10.58,10.58,1595663
1-Jul-10,11.25,11.25,10.35,10.75,1642673
30-Jun-10,11.25,11.50,10.90,11.15,1563599
29-Jun-10,11.50,11.60,10.50,10.91,1073009
28-Jun-10,11.50,11.60,11.26,11.28,366710
25-Jun-10,11.75,11.81,11.32,11.70,1242620
24-Jun-10,11.75,12.10,11.50,11.91,848931
23-Jun-10,12.25,12.05,11.48,11.70,657289
22-Jun-10,12.50,13.25,11.75,12.50,6905596
21-Jun-10,12.75,12.65,11.85,11.85,619752
18-Jun-10,12.00,12.95,12.05,12.25,3008717
17-Jun-10,11.75,12.25,11.55,12.00,2715893
16-Jun-10,11.75,11.75,11.55,11.75,515308
15-Jun-10,12.00,12.00,11.40,11.75,653944
14-Jun-10,11.75,12.50,11.25,11.75,952493
11-Jun-10,11.75,11.75,10.75,11.36,1634721
10-Jun-10,12.00,11.82,11.50,11.50,871658
9-Jun-10,12.25,12.00,11.75,11.75,974972
8-Jun-10,12.00,12.25,11.80,12.00,817168
7-Jun-10,12.50,12.60,11.00,12.00,2223952
4-Jun-10,13.00,13.62,12.00,12.65,1949505
3-Jun-10,14.50,14.65,12.50,13.50,2191969
2-Jun-10,15.50,15.75,14.00,14.40,2949004
1-Jun-10,15.25,16.75,14.50,15.50,7931294
28-May-10,13.00,14.85,13.25,13.88,4541970
27-May-10,11.50,13.50,11.40,12.85,4483692
26-May-10,11.00,11.75,10.75,11.50,3024915
25-May-10,11.75,11.62,10.00,11.00,4540030
24-May-10,11.50,11.95,11.38,11.65,1985792
21-May-10,11.50,11.62,10.65,11.62,2522769
20-May-10,11.25,11.59,11.04,11.25,1245584
19-May-10,13.00,12.88,11.00,11.00,2132435
18-May-10,12.75,13.25,12.67,13.13,719053
17-May-10,13.00,14.50,12.50,13.00,3873606
14-May-10,13.25,13.75,12.50,12.60,2002878
13-May-10,12.25,13.50,12.26,12.88,4848801
11-May-10,11.25,11.09,10.50,10.80,2428511
10-May-10,11.25,11.65,10.26,11.00,4172191
7-May-10,11.00,11.50,10.25,11.00,4697884
6-May-10,11.25,11.35,10.80,10.95,1926357
5-May-10,12.00,12.00,11.00,11.00,2583610
4-May-10,13.00,12.90,12.00,12.00,2329765
30-Apr-10,13.50,13.43,12.75,12.95,1323648
29-Apr-10,13.25,13.75,12.88,13.00,1480061
28-Apr-10,13.50,14.00,12.02,13.25,4091349
27-Apr-10,13.75,13.70,13.25,13.37,826607
26-Apr-10,14.00,13.85,13.12,13.85,2781000
23-Apr-10,14.25,14.32,13.50,14.04,2937853
22-Apr-10,15.25,15.30,14.00,14.00,1496405
21-Apr-10,14.75,16.50,14.80,15.20,5326447
16-Apr-10,14.75,14.65,14.00,14.50,3082093
15-Apr-10,14.25,15.00,14.25,14.55,4667536
14-Apr-10,14.50,14.88,14.00,14.00,2300217
13-Apr-10,14.75,14.88,14.00,14.40,15241016
12-Apr-10,15.25,15.25,14.50,14.75,2432181
9-Apr-10,15.50,16.00,14.50,15.58,2865364
8-Apr-10,16.00,16.75,15.00,15.43,3879357
7-Apr-10,14.25,16.48,14.25,16.00,4686674
6-Apr-10,15.25,15.30,13.25,14.50,5839729
1-Apr-10,16.50,16.62,14.61,16.30,3501284
31-Mar-10,17.00,17.75,15.55,16.62,4054093
30-Mar-10,16.00,18.00,14.75,15.95,41181936
29-Mar-10,15.25,20.15,15.20,20.00,17499854
26-Mar-10,12.75,16.00,12.50,15.25,13847718
25-Mar-10,11.00,12.75,10.97,12.25,13302316
24-Mar-10,9.38,11.00,9.25,11.00,4677085
23-Mar-10,8.38,9.50,8.36,9.32,3301392
22-Mar-10,8.12,8.50,8.08,8.50,1817398
19-Mar-10,8.12,8.25,8.00,8.22,679382
18-Mar-10,8.12,8.20,8.00,8.03,255830
17-Mar-10,8.12,8.19,8.00,8.05,543946
16-Mar-10,8.12,8.20,8.07,8.08,347586
15-Mar-10,8.38,8.40,8.00,8.00,656131
12-Mar-10,8.38,8.38,8.25,8.32,163290
11-Mar-10,8.38,8.44,8.25,8.25,1018861
10-Mar-10,8.38,8.40,8.10,8.25,222141
9-Mar-10,8.50,8.55,8.15,8.40,789855
8-Mar-10,8.25,8.70,8.43,8.60,310374
5-Mar-10,8.58,8.48,8.20,8.25,980596
4-Mar-10,8.65,8.72,8.40,8.40,937767
3-Mar-10,8.75,8.95,8.50,8.60,1241131
2-Mar-10,8.62,9.00,8.55,8.90,697709
1-Mar-10,8.62,8.75,8.50,8.65,796044
26-Feb-10,8.62,8.65,8.55,8.56,309433
25-Feb-10,8.92,8.93,8.50,8.50,617888
24-Feb-10,9.00,9.19,8.76,8.85,473728
23-Feb-10,8.60,8.95,8.60,8.82,966174
22-Feb-10,8.88,8.88,8.54,8.64,428048
19-Feb-10,9.00,9.20,8.75,8.75,645137
18-Feb-10,8.75,9.25,8.76,8.88,578627
17-Feb-10,8.70,9.25,8.74,8.77,1242716
16-Feb-10,8.25,8.75,8.20,8.75,1240789
15-Feb-10,8.00,8.37,8.10,8.36,420838
12-Feb-10,7.75,8.40,7.91,8.20,1206636
11-Feb-10,7.72,7.95,7.58,7.80,516896
10-Feb-10,7.70,7.72,7.40,7.58,935507
9-Feb-10,7.88,7.90,7.35,7.72,800724
8-Feb-10,7.82,8.00,7.76,7.90,1524761
5-Feb-10,7.70,7.75,7.10,7.53,836925
4-Feb-10,7.80,7.80,7.65,7.72,484149
3-Feb-10,7.32,7.82,7.27,7.80,2227743
2-Feb-10,7.32,7.32,7.08,7.30,2390364
1-Feb-10,7.62,7.62,7.25,7.32,1281905
29-Jan-10,7.65,7.65,7.50,7.62,656564
28-Jan-10,8.22,8.30,7.50,7.63,2175062
27-Jan-10,8.75,8.87,7.97,8.10,2492686
26-Jan-10,8.85,8.95,8.65,8.78,572351
25-Jan-10,8.45,8.90,8.38,8.80,2010019
22-Jan-10,8.88,8.86,8.25,8.65,1765127
21-Jan-10,9.00,9.25,8.55,8.90,1125356
20-Jan-10,9.12,9.25,8.90,9.10,437420
19-Jan-10,9.32,9.50,8.75,9.25,1600025
18-Jan-10,8.90,9.40,8.86,9.39,4650414
15-Jan-10,8.50,9.22,8.52,8.96,5744670
14-Jan-10,8.62,8.66,8.25,8.35,1779499
13-Jan-10,8.88,8.94,8.25,8.50,4868678
12-Jan-10,9.25,9.35,8.38,8.94,6136461
11-Jan-10,9.25,10.00,9.00,9.33,9883928
8-Jan-10,7.62,8.25,7.28,8.25,6946721
7-Jan-10,8.35,8.50,7.50,7.50,7405314
6-Jan-10,7.35,8.35,7.30,8.02,7101990
5-Jan-10,6.12,7.35,6.11,7.33,4990938
4-Jan-10,5.72,6.20,5.61,6.20,2835812
31-Dec-09,5.78,5.85,5.71,5.82,263000
30-Dec-09,5.62,5.85,5.60,5.82,2039337
29-Dec-09,5.62,5.75,5.50,5.70,666319
24-Dec-09,5.62,5.70,5.59,5.70,185633
23-Dec-09,5.62,5.62,5.50,5.59,915846
22-Dec-09,5.62,5.72,5.52,5.52,744493
21-Dec-09,5.32,5.75,5.25,5.50,3930981
18-Dec-09,5.20,5.37,5.10,5.25,582525
17-Dec-09,5.30,5.40,5.00,5.22,1993118
16-Dec-09,5.12,5.42,5.12,5.27,863920
15-Dec-09,5.12,5.50,5.00,5.05,2549258
14-Dec-09,5.02,5.25,5.01,5.03,358283
11-Dec-09,4.88,5.10,4.80,5.00,1692006
10-Dec-09,4.85,4.89,4.77,4.86,510002
9-Dec-09,4.95,4.90,4.82,4.84,156349
8-Dec-09,4.95,4.98,4.90,4.94,129120
7-Dec-09,0.00,4.95,4.90,4.90,78164
4-Dec-09,4.92,5.08,4.80,5.08,347109
3-Dec-09,5.00,5.00,4.85,4.85,149380
2-Dec-09,5.10,5.10,4.90,5.02,799428
1-Dec-09,5.20,5.16,5.00,5.00,300742
30-Nov-09,5.20,5.20,5.15,5.15,1047959
27-Nov-09,5.20,5.20,5.10,5.15,2530135
26-Nov-09,5.20,5.25,5.10,5.16,1502039
25-Nov-09,5.32,5.25,5.10,5.20,1014457
24-Nov-09,5.30,5.50,5.07,5.35,3504371
23-Nov-09,5.12,5.40,5.00,5.31,4794307
20-Nov-09,5.28,5.18,5.00,5.00,394792
19-Nov-09,5.20,5.40,5.11,5.16,924030
18-Nov-09,5.30,6.25,4.89,5.13,12012286
17-Nov-09,4.55,4.70,4.30,4.35,4215998
16-Nov-09,4.20,4.60,4.21,4.50,9102186
13-Nov-09,4.20,4.24,4.18,4.18,528457
12-Nov-09,4.18,4.25,4.17,4.17,1474834
11-Nov-09,4.22,4.22,4.15,4.22,1738587
10-Nov-09,4.22,4.22,4.15,4.22,1115859
